query_table,query_column,candidate_table,candidate_column,llm_response,approved
pte_non_ar_hetero_6_ring,Arg0,pte_mutagenic,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ether,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_phenol,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ketone,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_methoxy,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_imine,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_atm_count,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_has_property,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_six_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_testactive,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_postestactive,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_alcohol,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_active,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ind,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_sulfo,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ames,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_amine,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_nitro,Arg0,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_ind,Arg1,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_atm,Arg4,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_ind,Arg2,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_has_property,Arg2,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_bound,Arg3,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_atm,Arg3,No,False
pte_non_ar_hetero_6_ring,Arg0,pte_has_property,Arg1,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_bound,atomid2,No,False
pte_non_ar_hetero_6_ring,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_bound,atomid1,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_non_ar_hetero_6_ring,Arg0,mutagenesis_atom,atomid,Yes,True
pte_non_ar_hetero_6_ring,Arg0,pte_atm,atomid,Yes,True
pte_non_ar_hetero_6_ring,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_non_ar_hetero_6_ring,Arg0,top10s,nrgy,No,False
pte_non_ar_hetero_6_ring,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_non_ar_hetero_6_ring,Arg0,genes_genes,Motif,No,False
pte_non_ar_hetero_6_ring,Arg0,student-mat,G2,No,False
pte_phenol,Arg0,pte_phenol,Arg0,Yes,True
pte_phenol,Arg0,pte_alkyl_halide,Arg0,No,False
pte_phenol,Arg0,pte_postestactive,Arg0,Yes,True
pte_phenol,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_phenol,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_phenol,Arg0,pte_testactive,Arg0,Yes,True
pte_phenol,Arg0,pte_ester,Arg0,Yes,True
pte_phenol,Arg0,pte_five_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_alcohol,Arg0,Yes,True
pte_phenol,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_mutagenic,Arg0,Yes,True
pte_phenol,Arg0,pte_ether,Arg0,Yes,True
pte_phenol,Arg0,pte_imine,Arg0,Yes,True
pte_phenol,Arg0,pte_sulfide,Arg0,Yes,True
pte_phenol,Arg0,pte_methyl,Arg0,Yes,True
pte_phenol,Arg0,pte_ketone,Arg0,Yes,True
pte_phenol,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_phenol,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_phenol,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_phenol,Arg0,pte_atm_count,Arg0,Yes,True
pte_phenol,Arg0,pte_methoxy,Arg0,Yes,True
pte_phenol,Arg0,pte_has_property,Arg0,Yes,True
pte_phenol,Arg0,pte_six_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_sulfo,Arg0,Yes,True
pte_phenol,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_phenol,Arg0,pte_ind,Arg0,Yes,True
pte_phenol,Arg0,pte_nitro,Arg0,Yes,True
pte_phenol,Arg0,pte_active,Arg0,Yes,True
pte_phenol,Arg0,pte_amine,Arg0,Yes,True
pte_phenol,Arg0,pte_ames,Arg0,Yes,True
pte_phenol,Arg0,pte_ind,Arg1,No,False
pte_phenol,Arg0,pte_atm,Arg4,No,False
pte_phenol,Arg0,pte_ind,Arg2,No,False
pte_phenol,Arg0,pte_bound,Arg3,No,False
pte_phenol,Arg0,pte_has_property,Arg2,No,False
pte_phenol,Arg0,pte_atm,Arg3,Yes,True
pte_phenol,Arg0,pte_has_property,Arg1,No,False
pte_phenol,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_phenol,Arg0,pte_bound,atomid2,Yes,True
pte_phenol,Arg0,pte_bound,atomid1,Yes,True
pte_phenol,Arg0,mutagenesis_atom,atomid,No,False
pte_phenol,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_phenol,Arg0,pte_atm,atomid,Yes,True
pte_phenol,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_phenol,Arg0,top10s,nrgy,No,False
pte_phenol,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_phenol,Arg0,brainsize,FSIQ,No,False
pte_phenol,Arg0,brainsize,VIQ,No,False
pte_postestactive,Arg0,pte_postestactive,Arg0,Yes,True
pte_postestactive,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_postestactive,Arg0,pte_testactive,Arg0,Yes,True
pte_postestactive,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_postestactive,Arg0,pte_sulfo,Arg0,Yes,True
pte_postestactive,Arg0,pte_sulfide,Arg0,Yes,True
pte_postestactive,Arg0,pte_phenol,Arg0,No,False
pte_postestactive,Arg0,pte_ether,Arg0,Yes,True
pte_postestactive,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_postestactive,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_imine,Arg0,Yes,True
pte_postestactive,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_ester,Arg0,Yes,True
pte_postestactive,Arg0,pte_methyl,Arg0,Yes,True
pte_postestactive,Arg0,pte_five_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_nitro,Arg0,Yes,True
pte_postestactive,Arg0,pte_methoxy,Arg0,Yes,True
pte_postestactive,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_postestactive,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_postestactive,Arg0,pte_atm_count,Arg0,Yes,True
pte_postestactive,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_postestactive,Arg0,pte_mutagenic,Arg0,Yes,True
pte_postestactive,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_ketone,Arg0,Yes,True
pte_postestactive,Arg0,pte_has_property,Arg0,Yes,True
pte_postestactive,Arg0,pte_six_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_postestactive,Arg0,pte_ind,Arg0,Yes,True
pte_postestactive,Arg0,pte_ames,Arg0,Yes,True
pte_postestactive,Arg0,pte_amine,Arg0,Yes,True
pte_postestactive,Arg0,pte_alcohol,Arg0,Yes,True
pte_postestactive,Arg0,pte_active,Arg0,Yes,True
pte_postestactive,Arg0,pte_ind,Arg1,Yes,True
pte_postestactive,Arg0,pte_atm,Arg4,No,False
pte_postestactive,Arg0,pte_ind,Arg2,No,False
pte_postestactive,Arg0,pte_has_property,Arg2,No,False
pte_postestactive,Arg0,pte_bound,Arg3,No,False
pte_postestactive,Arg0,pte_atm,Arg3,Yes,True
pte_postestactive,Arg0,pte_has_property,Arg1,No,False
pte_postestactive,Arg0,mutagenesis_bond,atom2id,No,False
pte_postestactive,Arg0,pte_bound,atomid1,Yes,True
pte_postestactive,Arg0,pte_bound,atomid2,Yes,True
pte_postestactive,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_postestactive,Arg0,mutagenesis_atom,atomid,No,False
pte_postestactive,Arg0,pte_atm,atomid,Yes,True
pte_postestactive,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_postestactive,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_postestactive,Arg0,mutagenesis_bond,atom1id,No,False
pte_postestactive,Arg0,goodreadsawards,gid,No,False
pte_postestactive,Arg0,ipums_la_98-small,momrule,No,False
pte_postestactive_neg,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_testactive,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_postestactive,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_sulfo,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_sulfide,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_phenol,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ether,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_imine,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ester,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_methyl,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_five_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_methoxy,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_atm_count,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_mutagenic,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_nitro,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ketone,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_has_property,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_six_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ames,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ind,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_alcohol,Arg0,No,False
pte_postestactive_neg,Arg0,pte_amine,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_active,Arg0,Yes,True
pte_postestactive_neg,Arg0,pte_ind,Arg1,No,False
pte_postestactive_neg,Arg0,pte_atm,Arg4,No,False
pte_postestactive_neg,Arg0,pte_ind,Arg2,No,False
pte_postestactive_neg,Arg0,pte_has_property,Arg2,No,False
pte_postestactive_neg,Arg0,pte_bound,Arg3,No,False
pte_postestactive_neg,Arg0,pte_atm,Arg3,No,False
pte_postestactive_neg,Arg0,pte_has_property,Arg1,No,False
pte_postestactive_neg,Arg0,pte_bound,atomid1,Yes,True
pte_postestactive_neg,Arg0,mutagenesis_bond,atom2id,No,False
pte_postestactive_neg,Arg0,pte_bound,atomid2,Yes,True
pte_postestactive_neg,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_postestactive_neg,Arg0,mutagenesis_atom,atomid,No,False
pte_postestactive_neg,Arg0,pte_atm,atomid,Yes,True
pte_postestactive_neg,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_postestactive_neg,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_postestactive_neg,Arg0,mutagenesis_bond,atom1id,No,False
pte_postestactive_neg,Arg0,goodreadsawards,gid,No,False
pte_postestactive_neg,Arg0,genes_genes,Motif,No,False
pte_sulfide,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_sulfide,Arg0,pte_testactive,Arg0,Yes,True
pte_sulfide,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_sulfide,Arg0,pte_postestactive,Arg0,Yes,True
pte_sulfide,Arg0,pte_sulfide,Arg0,Yes,True
pte_sulfide,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_sulfide,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_sulfo,Arg0,Yes,True
pte_sulfide,Arg0,pte_five_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_phenol,Arg0,Yes,True
pte_sulfide,Arg0,pte_ester,Arg0,Yes,True
pte_sulfide,Arg0,pte_methyl,Arg0,Yes,True
pte_sulfide,Arg0,pte_ether,Arg0,Yes,True
pte_sulfide,Arg0,pte_imine,Arg0,Yes,True
pte_sulfide,Arg0,pte_mutagenic,Arg0,Yes,True
pte_sulfide,Arg0,pte_methoxy,Arg0,Yes,True
pte_sulfide,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_sulfide,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_sulfide,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_sulfide,Arg0,pte_atm_count,Arg0,Yes,True
pte_sulfide,Arg0,pte_ketone,Arg0,Yes,True
pte_sulfide,Arg0,pte_has_property,Arg0,Yes,True
pte_sulfide,Arg0,pte_six_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_alcohol,Arg0,Yes,True
pte_sulfide,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_sulfide,Arg0,pte_ind,Arg0,Yes,True
pte_sulfide,Arg0,pte_nitro,Arg0,Yes,True
pte_sulfide,Arg0,pte_ames,Arg0,Yes,True
pte_sulfide,Arg0,pte_active,Arg0,Yes,True
pte_sulfide,Arg0,pte_amine,Arg0,Yes,True
pte_sulfide,Arg0,pte_ind,Arg1,No,False
pte_sulfide,Arg0,pte_atm,Arg4,No,False
pte_sulfide,Arg0,pte_ind,Arg2,No,False
pte_sulfide,Arg0,pte_has_property,Arg2,No,False
pte_sulfide,Arg0,pte_bound,Arg3,No,False
pte_sulfide,Arg0,pte_atm,Arg3,No,False
pte_sulfide,Arg0,pte_has_property,Arg1,No,False
pte_sulfide,Arg0,pte_bound,atomid2,Yes,True
pte_sulfide,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_sulfide,Arg0,pte_bound,atomid1,Yes,True
pte_sulfide,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_sulfide,Arg0,mutagenesis_atom,atomid,Yes,True
pte_sulfide,Arg0,pte_atm,atomid,Yes,True
pte_sulfide,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_sulfide,Arg0,genes_genes,Motif,No,False
pte_sulfide,Arg0,mutagenesis_bond,atom1id,Yes,True
pte_sulfide,Arg0,top10s,nrgy,No,False
pte_sulfide,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_testactive,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_testactive,Arg0,pte_testactive,Arg0,Yes,True
pte_testactive,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_testactive,Arg0,pte_postestactive,Arg0,Yes,True
pte_testactive,Arg0,pte_sulfo,Arg0,Yes,True
pte_testactive,Arg0,pte_sulfide,Arg0,Yes,True
pte_testactive,Arg0,pte_phenol,Arg0,No,False
pte_testactive,Arg0,pte_ether,Arg0,Yes,True
pte_testactive,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_testactive,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_imine,Arg0,Yes,True
pte_testactive,Arg0,pte_ester,Arg0,Yes,True
pte_testactive,Arg0,pte_methyl,Arg0,Yes,True
pte_testactive,Arg0,pte_five_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_methoxy,Arg0,Yes,True
pte_testactive,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_testactive,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_testactive,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_testactive,Arg0,pte_atm_count,Arg0,Yes,True
pte_testactive,Arg0,pte_mutagenic,Arg0,Yes,True
pte_testactive,Arg0,pte_nitro,Arg0,Yes,True
pte_testactive,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_ketone,Arg0,Yes,True
pte_testactive,Arg0,pte_has_property,Arg0,Yes,True
pte_testactive,Arg0,pte_six_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_testactive,Arg0,pte_ames,Arg0,Yes,True
pte_testactive,Arg0,pte_ind,Arg0,Yes,True
pte_testactive,Arg0,pte_alcohol,Arg0,Yes,True
pte_testactive,Arg0,pte_amine,Arg0,Yes,True
pte_testactive,Arg0,pte_active,Arg0,Yes,True
pte_testactive,Arg0,pte_ind,Arg1,No,False
pte_testactive,Arg0,pte_atm,Arg4,No,False
pte_testactive,Arg0,pte_ind,Arg2,No,False
pte_testactive,Arg0,pte_has_property,Arg2,No,False
pte_testactive,Arg0,pte_bound,Arg3,No,False
pte_testactive,Arg0,pte_atm,Arg3,No,False
pte_testactive,Arg0,pte_has_property,Arg1,No,False
pte_testactive,Arg0,pte_bound,atomid1,Yes,True
pte_testactive,Arg0,mutagenesis_bond,atom2id,No,False
pte_testactive,Arg0,pte_bound,atomid2,Yes,True
pte_testactive,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_testactive,Arg0,mutagenesis_atom,atomid,No,False
pte_testactive,Arg0,pte_atm,atomid,Yes,True
pte_testactive,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_testactive,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_testactive,Arg0,mutagenesis_bond,atom1id,No,False
pte_testactive,Arg0,goodreadsawards,gid,No,False
pte_testactive,Arg0,genes_genes,Motif,No,False
pte_testactive_neg,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_testactive,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_postestactive,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_sulfo,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_sulfide,Arg0,No,False
pte_testactive_neg,Arg0,pte_phenol,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ether,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_imine,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ester,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_methyl,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_five_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_methoxy,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_atm_count,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_mutagenic,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_nitro,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ketone,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_has_property,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_six_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ames,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ind,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_alcohol,Arg0,No,False
pte_testactive_neg,Arg0,pte_amine,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_active,Arg0,Yes,True
pte_testactive_neg,Arg0,pte_ind,Arg1,No,False
pte_testactive_neg,Arg0,pte_atm,Arg4,No,False
pte_testactive_neg,Arg0,pte_ind,Arg2,No,False
pte_testactive_neg,Arg0,pte_has_property,Arg2,No,False
pte_testactive_neg,Arg0,pte_bound,Arg3,No,False
pte_testactive_neg,Arg0,pte_atm,Arg3,No,False
pte_testactive_neg,Arg0,pte_has_property,Arg1,No,False
pte_testactive_neg,Arg0,pte_bound,atomid1,Yes,True
pte_testactive_neg,Arg0,mutagenesis_bond,atom2id,No,False
pte_testactive_neg,Arg0,pte_bound,atomid2,Yes,True
pte_testactive_neg,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_testactive_neg,Arg0,mutagenesis_atom,atomid,No,False
pte_testactive_neg,Arg0,pte_atm,atomid,Yes,True
pte_testactive_neg,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_testactive_neg,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_testactive_neg,Arg0,mutagenesis_bond,atom1id,No,False
pte_testactive_neg,Arg0,goodreadsawards,gid,No,False
pte_testactive_neg,Arg0,genes_genes,Motif,No,False
ukdebate,country,ukdebate,country,Yes,True
ukdebate,country,movies,country,Yes,True
ukdebate,country,usa_cars_datasets,country,Yes,True
ukdebate,country,movie_metadata,country,Yes,True
ukdebate,country,moviesonstreamingplatforms_updated,Country,Yes,True
ukdebate,country,netflix_titles,country,Yes,True
ukdebate,country,world-cities,country,Yes,True
ukdebate,country,us_companies,country,No,False
ukdebate,country,us_companies_copy,country,Yes,True
ukdebate,country,cwurdata,country,Yes,True
ukdebate,country,acquisitions,Country,Yes,True
ukdebate,country,word_university_rank_2020,Country,Yes,True
ukdebate,country,whr2015,Country,Yes,True
ukdebate,country,who_suicide_statistics,country,Yes,True
ukdebate,country,gender_development,Country,Yes,True
ukdebate,country,edu,country,Yes,True
ukdebate,country,countries_of_the_world,Country,Yes,True
ukdebate,country,world_countries_env_vars,Country,Yes,True
ukdebate,country,ukdebate,region,No,False
ukdebate,country,countries_data,CountryName,Yes,True
ukdebate,country,countries_metadatacountries,CountryName,Yes,True
ukdebate,country,directory,Country,Yes,True
ukdebate,country,cars93,Origin,Yes,True
ukdebate,country,hfi_cc_2018,countries,Yes,True
ukdebate,country,language,countrycodes,Yes,True
ukdebate,country,fifa_ranking,country_abrv,No,False
ukdebate,country,countries_metadatacountries,CountryCode,Yes,True
ukdebate,country,countries_target,CountryCode,Yes,True
ukdebate,country,world_countrylanguage,CountryCode,Yes,True
ukdebate,country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
ukdebate,country,world_city,CountryCode,Yes,True
ukdebate,country,countries_data,CountryCode,Yes,True
ukdebate,country,fifa_ranking,country_full,**Yes**,True
ukdebate,country,spellingstates,state,No,False
ukdebate,country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
ukdebate,country,usa_cars_datasets,state,No,False
ukdebate,country,google_books_1299,language,No,False
ukdebate,country,movie_metadata,language,No,False
ukdebate,country,moviesonstreamingplatforms_updated,Language,No,False
ukdebate,country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
ukdebate,country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
ukdebate,country,hfi_cc_2018,region,No,False
ukdebate,country,us_companies,city,No,False
ukdebate,country,minimum_wage_data,State,No,False
ukdebate,country,reveal_eeo1_for_2016,year,No,False
ukdebate,country,world_country,Name,Yes,True
ukdebate,country,adventureworks2014_countryregion,Name,Yes,True
ukdebate,country,countries_and_continents,name,No,False
ukdebate,country,countries_and_continents,ISO4217-currency_country_name,Yes,True
ukdebate,country,billboard_lyrics_1964-2015,Year,No,False
usa_cars_datasets,country,movies,country,Yes,True
usa_cars_datasets,country,usa_cars_datasets,country,Yes,True
usa_cars_datasets,country,movie_metadata,country,Yes,True
usa_cars_datasets,country,us_companies,country,Yes,True
usa_cars_datasets,country,us_companies_copy,country,Yes,True
usa_cars_datasets,country,moviesonstreamingplatforms_updated,Country,Yes,True
usa_cars_datasets,country,netflix_titles,country,Yes,True
usa_cars_datasets,country,world-cities,country,Yes,True
usa_cars_datasets,country,acquisitions,Country,Yes,True
usa_cars_datasets,country,cwurdata,country,Yes,True
usa_cars_datasets,country,ukdebate,country,Yes,True
usa_cars_datasets,country,word_university_rank_2020,Country,Yes,True
usa_cars_datasets,country,who_suicide_statistics,country,Yes,True
usa_cars_datasets,country,edu,country,Yes,True
usa_cars_datasets,country,whr2015,Country,Yes,True
usa_cars_datasets,country,gender_development,Country,Yes,True
usa_cars_datasets,country,countries_of_the_world,Country,"Yes

The two columns both represent the same real‑world entity type—countries. Despite the syntactic differences (e.g., “usa” vs. “United States”) and the fact that only one value (“Canada”) appears identically in both tables, the columns are semantically the same entity type (country). Therefore, they can be joined for feature augmentation.",True
usa_cars_datasets,country,cars93,Origin,Yes,True
usa_cars_datasets,country,world_countries_env_vars,Country,Yes,True
usa_cars_datasets,country,directory,Country,Yes,True
usa_cars_datasets,country,countries_data,CountryName,Yes,True
usa_cars_datasets,country,countries_metadatacountries,CountryName,Yes,True
usa_cars_datasets,country,usa_cars_datasets,state,Yes,True
usa_cars_datasets,country,spellingstates,state,No,False
usa_cars_datasets,country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
usa_cars_datasets,country,minimum_wage_data,State,No,False
usa_cars_datasets,country,hfi_cc_2018,countries,Yes,True
usa_cars_datasets,country,world_city,CountryCode,Yes,True
usa_cars_datasets,country,fifa_ranking,country_abrv,Yes,True
usa_cars_datasets,country,countries_data,CountryCode,Yes,True
usa_cars_datasets,country,world_countrylanguage,CountryCode,Yes,True
usa_cars_datasets,country,language,countrycodes,Yes,True
usa_cars_datasets,country,us_companies,state,No,False
usa_cars_datasets,country,countries_metadatacountries,CountryCode,Yes,True
usa_cars_datasets,country,countries_target,CountryCode,Yes,True
usa_cars_datasets,country,us_companies,city,No,False
usa_cars_datasets,country,fifa_ranking,country_full,Yes,True
usa_cars_datasets,country,ukdebate,region,No,False
usa_cars_datasets,country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
usa_cars_datasets,country,google_books_dataset,language,No,False
usa_cars_datasets,country,us_companies_copy,state,No,False
usa_cars_datasets,country,us_companies_copy,city,No,False
