query_table,query_column,query_value,candidate_table,candidate_column,candidate_value
museum_left,title,hainan provincial museum,museum_right,title,hainan museum
museum_left,title,bullock texas state history museum,museum_right,title,bob bullock texas state history museum
museum_left,title,museum of science and technology (pucrs),museum_right,title,pucrs museum of science and technology
museum_left,title,beijing lu xun museum,museum_right,title,lu xun museum
museum_left,title,stedelijk museum amsterdam,museum_right,title,stedelijk museum
museum_left,title,dr. bhau daji lad museum,museum_right,title,bhau daji lad museum
museum_left,title,telfair museum of art,museum_right,title,telfair museums
museum_left,title,japan coast guard museum,museum_right,title,japan coast guard museum yokohama
museum_left,title,folk art and history museum of pilion,museum_right,title,museum of folk art and history of pelion
museum_left,title,ucla fowler museum of cultural history,museum_right,title,fowler museum at ucla
museum_left,title,royal museums of fine arts of belgium,museum_right,title,royal museum of fine arts antwerp
museum_left,title,national archives of serbia,museum_right,title,archive of serbia
museum_left,title,"beneski museum of natural history, amherst college",museum_right,title,amherst college museum of natural history
museum_left,title,fort vredeburg,museum_right,title,fort vredeburg museum
wrestler_left,title,tiny the terrible,wrestler_right,title,tiny the terrible
wrestler_left,title,kim gwang-seok (wrestler),wrestler_right,title,kim gwang-seok (wrestler)
wrestler_left,title,dewayne bruce,wrestler_right,title,dewayne bruce
wrestler_left,title,"chavo guerrero, sr.",wrestler_right,title,chavo guerrero sr.
wrestler_left,title,"zack sabre, jr.",wrestler_right,title,zack sabre jr.
wrestler_left,title,"chavo guerrero, jr.",wrestler_right,title,chavo guerrero jr.
wrestler_left,title,"bobby duncum, sr.",wrestler_right,title,bobby duncum sr.
wrestler_left,title,"dr. wagner, jr.",wrestler_right,title,dr. wagner jr.
wrestler_left,title,"karloff lagarde, jr.",wrestler_right,title,karloff lagarde jr.
wrestler_left,title,"tiger conway, sr.",wrestler_right,title,tiger conway sr.
wrestler_left,title,"perro aguayo, jr.",wrestler_right,title,perro aguayo jr.
wrestler_left,title,great sasuke,wrestler_right,title,the great sasuke
wrestler_left,title,"rayo de jalisco, sr.",wrestler_right,title,rayo de jalisco sr.
wrestler_left,title,"blue demon, jr.",wrestler_right,title,blue demon jr.
wrestler_left,title,lee wang pyo,wrestler_right,title,lee wang-pyo
wrestler_left,title,"sicodelico, jr.",wrestler_right,title,sicodelico jr.
wrestler_left,title,uk kid,wrestler_right,title,the uk kid
wrestler_left,title,leon (wrestler),wrestler_right,title,leon (japanese wrestler)
wrestler_left,title,georg hackenschmidt,wrestler_right,title,george hackenschmidt
wrestler_left,title,eddie creatchman,wrestler_right,title,eddy creatchman
wrestler_left,title,scott hudson (wrestling commentator),wrestler_right,title,scott hudson (commentator)
wrestler_left,title,wagner brown,wrestler_right,title,slyck wagner brown
wrestler_left,title,j-dawg,wrestler_right,title,j-dawg (wrestler)
wrestler_left,title,ed whalen,wrestler_right,title,ed whalen (broadcaster)
tennistournament_left,title,2010 pekao szczecin open,tournament_left,title,2010 pekao szczecin open
tennistournament_left,title,2011 regions morgan keegan championships and the cellular south cup,tournament_left,title,2011 regions morgan keegan championships and the cellular south cup
tennistournament_left,title,2012 john newcombe women's pro challenge,tournament_left,title,2012 john newcombe women's pro challenge
tennistournament_left,title,1990 ebel u.s. pro indoor,tournament_left,title,1990 ebel u.s. pro indoor
tennistournament_left,title,2010 levene gouldin & thompson tennis challenger,tournament_left,title,2010 levene gouldin & thompson tennis challenger
tennistournament_left,title,2009 aon open challenger,tournament_left,title,2009 aon open challenger
tennistournament_left,title,2011 aegon classic,tournament_left,title,2011 aegon classic
tennistournament_left,title,2010 aon open challenger,tournament_left,title,2010 aon open challenger
tennistournament_left,title,2011 smart card open monet+,tournament_left,title,2011 smart card open monet+
tennistournament_left,title,2011 gastein ladies,tournament_left,title,2011 gastein ladies
tennistournament_left,title,2007 gastein ladies,tournament_left,title,2007 gastein ladies
tennistournament_left,title,2012 quito challenger,tournament_left,title,2012 quito challenger
tennistournament_left,title,2011 abn amro world tennis tournament,tournament_left,title,2011 abn amro world tennis tournament
tennistournament_left,title,2010 aberto de bahia,tournament_left,title,2010 aberto de bahia
tennistournament_left,title,2009 riviera di rimini challenger,tournament_left,title,2009 riviera di rimini challenger
tennistournament_left,title,1990 prudential-bache securities classic,tournament_left,title,1990 prudential-bache securities classic
tennistournament_left,title,2013 mcdonald's burnie international,tournament_left,title,2013 mcdonald's burnie international
tennistournament_left,title,2012 ningbo challenger,tournament_left,title,2012 ningbo challenger
tennistournament_left,title,2010 guzzini challenger,tournament_left,title,2010 guzzini challenger
tennistournament_left,title,2009 black forest open,tournament_left,title,2009 black forest open
tennistournament_left,title,2013 open gdf suez seine-et-marne,tournament_left,title,2013 open gdf suez seine-et-marne
tennistournament_left,title,2010 trofeo bellaveglia,tournament_left,title,2010 trofeo bellaveglia
tennistournament_left,title,2009 comerica bank challenger,tournament_left,title,2009 comerica bank challenger
tennistournament_left,title,2012 challenger banque nationale de granby,tournament_left,title,2012 challenger banque nationale de granby
tennistournament_left,title,2010 western & southern financial group masters and women's open,tournament_left,title,2010 western & southern financial group masters and women's open
tennistournament_left,title,2012 abn amro world tennis tournament,tournament_left,title,2012 abn amro world tennis tournament
tennistournament_left,title,2012 odlum brown vancouver open,tournament_left,title,2012 odlum brown vancouver open
tennistournament_left,title,2012 moselle open,tournament_left,title,2012 moselle open
tennistournament_left,title,2010 samarkand challenger,tournament_left,title,2010 samarkand challenger
tennistournament_left,title,2013 charles sturt adelaide international,tournament_left,title,2013 charles sturt adelaide international
tennistournament_left,title,2009 tean international,tournament_left,title,2009 tean international
tennistournament_left,title,2012 comerica bank challenger,tournament_left,title,2012 comerica bank challenger
tennistournament_left,title,2012 men's rimouski challenger,tournament_left,title,2012 men's rimouski challenger
tennistournament_left,title,2010 bnp paribas open,tournament_left,title,2010 bnp paribas open
tennistournament_left,title,2010 bauer watertechnology cup,tournament_left,title,2010 bauer watertechnology cup
tennistournament_left,title,2009 rijeka open,tournament_left,title,2009 rijeka open
tennistournament_left,title,2012 aegon pro-series loughborough,tournament_left,title,2012 aegon pro-series loughborough
tennistournament_left,title,2009 challenger banque nationale de granby,tournament_left,title,2009 challenger banque nationale de granby
tennistournament_left,title,2012 hansol korea open,tournament_left,title,2012 hansol korea open
tennistournament_left,title,2011 men's rimouski challenger,tournament_left,title,2011 men's rimouski challenger
tennistournament_left,title,2009 pekao szczecin open,tournament_left,title,2009 pekao szczecin open
tennistournament_left,title,2011 comerica bank challenger,tournament_left,title,2011 comerica bank challenger
tennistournament_left,title,2012 torneo omnia tenis ciudad madrid,tournament_left,title,2012 torneo omnia tenis ciudad madrid
tennistournament_left,title,2013 citi open,tournament_left,title,2013 citi open
tennistournament_left,title,2012 tevlin women's challenger,tournament_left,title,2012 tevlin women's challenger
tennistournament_left,title,2010 karshi challenger,tournament_left,title,2010 karshi challenger
tennistournament_left,title,2009 banja luka challenger,tournament_left,title,2009 banja luka challenger
tennistournament_left,title,2011 soweto open,tournament_left,title,2011 soweto open
tennistournament_left,title,2012 internazionali di tennis dell'umbria,tournament_left,title,2012 internazionali di tennis dell'umbria
tennistournament_left,title,2009 internazionali di tennis dell'umbria,tournament_left,title,2009 internazionali di tennis dell'umbria
monarch_left,title,mattan i,givenname_left,title,mattan
monarch_left,title,gofraid donn,givenname_left,title,gofraid
monarch_left,title,mir qasim,givenname_left,title,qasim
monarch_left,title,anastasius i (emperor),givenname_left,title,anastasius
monarch_left,title,mieszko i of poland,givenname_left,title,mieszko
footballmatch_left,title,2002 international rules series,footballmatch_right,title,2002 international rules series
footballmatch_left,title,2008 international rules series,footballmatch_right,title,2008 international rules series
footballmatch_left,title,2010 international rules series,footballmatch_right,title,2010 international rules series
footballmatch_left,title,2006 international rules series,footballmatch_right,title,2006 international rules series
footballmatch_left,title,2011 j. league cup final,footballmatch_right,title,2011 j.league cup final
footballmatch_left,title,2001 international rules series,footballmatch_right,title,2001 international rules series
footballmatch_left,title,1876 scotland vs wales football match,footballmatch_right,title,1876 scotland v wales football match
footballmatch_left,title,2001 germany vs england football match,footballmatch_right,title,2001 germany v england football match
