benchmark,query_table,query_column,candidate_table,candidate_column,methods,method_scores,lexical_score,query_unique_values,candidate_unique_values
wt-wdc,AJ-california-govs-2_source_Party,title,target_087721,title,semsketch,"{""semsketch"": 0.5633171647787094}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""Farmer’s Cabinet"", ""Amherst Village Messenger"", ""Hillsboro Telegraph"", ""Amherst Journal"", ""Bedford Bulletin"", ""Candia-Auburn Post"", ""Tri-Town Times: Web Edition Articles"", ""Tri-Town Times"", ""Republican Gazetteer"", ""New Star"", ""New Hampshire Patriot and State Gazette"", ""Republican Gazette"", ""Courier of New Hampshire"", ""New Hampshire Observer"", ""Concord Observer"", ""Mirrour"", ""American Patriot"", ""Concord Herald"", ""Concord Gazette"", ""Nutfield News"", ""Derry News"", ""Political and Sentimental Repository, or Strafford Recorder"", ""Phoenix"", ""Foster’s Daily Democrat"", ""Sun"", ""New-Hampshire Republican"", ""Newhampshire Gazetteer"", ""American Herald of Liberty"", ""Constitutionalist"", ""Exeter Journal"", ""Freeman’s Oracle, and New-Hampshire Advertiser"", ""Exeter Watchman"", ""Goffstown News"", ""Dartmouth Gazette"", ""Eagle"", ""American"", ""New Hampshire Intelligencer"", ""Hooksett Banner"", ""Columbian Informer or Cheshire Journal"", ""Cheshire Advertiser"", ""New Hampshire Sentinel"", ""New-Hampshire Recorder"", ""Rising Sun"", ""Carriage Towne News"", ""Lake Village Times"", ""Londonderry Times"", ""Weekly Union"", ""New Hampshire Journal of Agriculture"", ""Telescope"", ""Mirror and Farmer"", ""Manchester Daily Mirror"", ""New Hampshire Union Leader / New Hampshire Sunday News"", ""Telegraph"", ""War Journal"", ""New-Hampshire Gazette"", ""Federal Observer"", ""United States Oracle"", ""Intelligencer"", ""People’s Advocate"", ""Portsmouth Oracle"", ""New-Hampshire Spy"", ""Portsmouth Journal of Literature and Politics"", ""Herald of Gospel Liberty"", ""Portsmouth Herald""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_006656.csv,title,deepjoin,"{""deepjoin"": 0.444841}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""Estes, J N"", ""Estes, Rebecca"", ""Beverly Enterprises"", ""American Health Care Assn"", ""American Seniors Housing Assn"", ""Genesis Healthcare"", ""Advocat Inc"", ""Nexion Health"", ""Hcr Manor Care"", ""Schlossberg, Floyd"", ""Shefloe, Brad"", ""Stephens, Elaine"", ""Telli, Susan G"", ""Bolt, Bretton"", ""Kirley, Francis"", ""Macdonald, Jack"", ""Mckeon, James"", ""Pell, Richard Jr"", ""Romano, Frank Jr"", ""Shefloe, Brad A"", ""Benjamin, Michael S"", ""Burchfield, John A"", ""Schuster, Scott"", ""Schuster, Scott Mr"", ""Assisted Living Federation Of America"", ""Skilled Healthcare Group"", ""Alliance For Quality Nursing Home Care"", ""Estes, J Norman""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_014257.csv,title,deepjoin,"{""deepjoin"": 0.497307}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""60 Plus Assn"", ""AFL-CIO"", ""America's Families First Action Fund"", ""American Action Network"", ""American Federation of Teachers"", ""American Fedn of St/Cnty/Munic Employees"", ""American Future Fund"", ""Americans for Job Security"", ""Americans for Tax Reform"", ""BlueGreen Alliance"", ""Campaign for Working Families"", ""Communications Workers of America"", ""Democratic Congressional Campaign Cmte"", ""FreedomWorks"", ""Human Rights Campaign"", ""Humane Society of the US"", ""International Assn of Fire Fighters"", ""League of Conservation Voters"", ""Michigan Citizens for Fiscal Responsibility"", ""Michigan Democratic State Central Cmte"", ""Moveon.org"", ""NARAL Pro-Choice America"", ""National Assn of Letter Carriers"", ""National Education Assn"", ""National Fedn of Independent Business"", ""National Republican Congressional Cmte"", ""National Rifle Assn"", ""National Right to Life"", ""National Wildlife Federation Action"", ""Natl Nurses United 4 Patient Protection"", ""Operating Engineers Union"", ""Patriots Fund"", ""Republican National Cmte"", ""Republican Party of Michigan"", ""RetakeOurGov"", ""Revere America"", ""Right to Life of Michigan"", ""Service Employees International Union"", ""Sierra Club"", ""Super PAC for America"", ""Susan B Anthony List"", ""United Food & Commercial Workers Union"", ""Vets for Freedom"", ""Working America""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_045560.csv,title,deepjoin,"{""deepjoin"": 0.439451}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""EMILY's List"", ""Democratic Congressional Campaign Cmte"", ""Exelon Corp"", ""CenterPoint Properties"", ""D Construction"", ""JStreetPAC"", ""Smith, Dawson & Andrews"", ""National Assn of Realtors"", ""Centerpoint"", ""Homestar Bank"", ""National Assn of Letter Carriers"", ""Plumbers/Pipefitters Union"", ""AT&T Inc"", ""Laborers Union"", ""American Assn for Justice"", ""American Bankers Assn"", ""American Crystal Sugar"", ""American Federation of Teachers"", ""American Fedn of St/Cnty/Munic Employees"", ""American Optometric Assn"", ""AmeriPAC: The Fund for a Greater America"", ""BEAN PAC"", ""BRIDGE PAC"", ""Carpenters & Joiners Union"", ""CME Group"", ""Council of Insurance Agents & Brokers"", ""Democrats Win Seats PAC"", ""Edison International"", ""International Assn of Fire Fighters"", ""Intl Brotherhood of Electrical Workers"", ""Ironworkers Union"", ""Machinists/Aerospace Workers Union"", ""National Air Traffic Controllers Assn"", ""National Auto Dealers Assn"", ""National Beer Wholesalers Assn"", ""New Democrat Coalition"", ""Operating Engineers Union"", ""PAC to the Future"", ""Prairie PAC"", ""Service Employees International Union"", ""Sheet Metal Workers Union"", ""United Auto Workers"", ""United Food & Commercial Workers Union"", ""United Transportation Union"", ""Teamsters Union"", ""Romanucci & Blandin"", ""Corboy & Demetrio"", ""State of Illinois"", ""New York Life Insurance"", ""Holland & Knight"", ""Ameren Corp"", ""American Postal Workers Union"", ""Asbestos Workers Union"", ""NAI Hiffman"", ""MWH Global"", ""USAA"", ""Victory Now PAC"", ""Chicago Board Options Exchange"", ""Human Rights Campaign"", ""Barnes & Thornburg"", ""National Cable & Telecommunications Assn"", ""Nucor Corp"", ""Governmental Consulting Solutions Inc"", ""Moore & Van Allen""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_068084.csv,title,deepjoin,"{""deepjoin"": 0.42565}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""Public Relations - Account Supervisor CooperKatz & Company, Inc."", ""Editorial Assistant EatingWell Media Group"", ""Senior Medical Writer Springer Science + Business Media"", ""Reporter/Blogger (Political Corruption) The Intercept"", ""VP, Marketing The Energy Project"", ""Editorial Assistant Taylor & Francis"", ""Editor In Chief PBH Network"", ""Chief Matchmaking Officer Gotham Ghostwriters"", ""Art Director, Air Canada’s enRoute Magazine Spafax"", ""Marketing & Publicity Specialist American Psychological Association"", ""Social Media Assistant LittleThings"", ""Account Director Mediamax Network"", ""Account Director MediaMax Network"", ""Digital Media Analyst A Great Downtown Agency"", ""University Relations Account Executive The Chronicle of Higher Education"", ""Marketing Assistant Taylor & Francis"", ""Web Marketing Manager Next Issue Media"", ""Account Manager DADA Goldberg PR"", ""Sr. Account Director-Integrated Sales Los Angeles Times"", ""Marketing Communications Specialist 3 (Designer, The Penn Stater Magazine) Pennsylvania State University"", ""Finance Writer, Public Relations Credit Karma"", ""Senior Account Executive JONESWORKS"", ""Manager, Social Media HigherEducation.com"", ""Media Planner/Buyer Merle Norman Cosmetics"", ""Director, Content HigherEducation.com"", ""Associate Editor Furniture/Today Progressive Business Media"", ""Manager, Audience & Database | Marketing SourceMedia | Downtown NYC"", ""Content Producer The Hired Guns"", ""Reporter, Delaware Courts Law360"", ""Freelance Designer Shadow Mountain Publishing"", ""Digital Media Planner iCrossing, Inc."", ""Email Marketing Coordinator SourceMedia"", ""Executive Creative Director Vox Media"", ""Digital Marketing Manager The Jewish Museum"", ""Editor (AAP.org Web Content) American Academy of Pediatrics AAP.org"", ""Fashion News Editor, Teen Vogue Condé Nast"", ""Junior Business Development Associate Washingtonian Custom Media"", ""Executive Assistant to the CEO Hiltzik Strategies"", ""Senior Graphic Designer Hanley Wood"", ""Senior Account Executive Cultivate PR"", ""Associate Publishing Manager, Crown Publishing Group Penguin Random House U.S.A."", ""Global Internal Communications Writer McKinsey & Co."", "".NET Web Developer Wenner Media"", ""News Producer News 12 Networks"", ""News Reporter News 12 Networks"", ""Weather Anchor News 12 Networks"", ""Freelance News Editor ABC News"", ""Video Editor/Producer Slate Magazine"", ""Associate Sales Planner WebMD"", ""Knight Innovator in Residence School of Journalism and Mass Communication, FIU""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_074297.csv,title,deepjoin,"{""deepjoin"": 0.4466}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""AFL-CIO"", ""Blue Cross/Blue Shield"", ""Aetna Inc"", ""American Institute of CPAs"", ""American Soc/Pension Prof & Actuaries"", ""City of Santa Monica, CA"", ""FMR Corp"", ""Franklin Square Capital Partners"", ""Lansing Community College"", ""Manufacturing Alliance of Communities"", ""National Assn of Psychiatric Health Systems"", ""Natl Coord Cmte for Mult-Employ Plans"", ""Pension Rights Center"", ""American Frozen Food Institute"", ""American Network/Community Options/Rsrcs"", ""Goodwill Industries International"", ""Kroger Co"", ""Nestle SA"", ""3M Co"", ""AARP"", ""Abicalcados"", ""ACT Inc"", ""Afterschool Alliance"", ""Agricultural Retailers Assn"", ""Air Force Sergeants Assn"", ""Alameda County, CA"", ""Alliance for Excellent Education"", ""Allison Transmission"", ""Amalgamated Transit Union"", ""American Apparel & Footwear Assn"", ""American Assn of University Women"", ""American Bakers Assn"", ""American Bar Assn"", ""American Benefits Council"", ""American Cancer Society"", ""American Civil Liberties Union"", ""American Counseling Assn"", ""American Equity Investmt Life Holding Co"", ""American Farm Bureau"", ""American Federation of Govt Employees"", ""American Fedn of St/Cnty/Munic Employees"", ""American Heart Assn"", ""American Hotel & Lodging Assn"", ""American Indian Higher Educ Consortium"", ""American Maritime Officers"", ""American Org of Nurse Executives"", ""American Psychiatric Assn"", ""American Society for Clinical Pathology""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_080708.csv,title,deepjoin,"{""deepjoin"": 0.427158}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""Administrative Office of the US Courts"", ""Advisory Council on Historic Preservation (ACHP)"", ""African Development Foundation"", ""Agency for International Development (USAID)"", ""Agency for International Development Office of the Inspector General"", ""Alaska Fisheries Development"", ""American Battle Monuments Commission"", ""Amtrak"", ""Antitrust Modernization Commission"", ""Appalachian Regional Commission"", ""Appraisal Subcommittee (ASC)"", ""Architect of the Capital"", ""Armed Forces Retirement Home"", ""Army and Air Force Exchange Service"", ""Army National Guard"", ""Army National Guard - State"", ""Broadcasting Board of Governors"", ""Bureau of Indian Affairs"", ""Census Monitoring Board (Congress)"", ""Census Monitoring Board (Presidential)"", ""Central Intelligence Agency"", ""Chemical Safety & Hazard Investigation Board"", ""Christopher Columbus Fellowship Foundation"", ""Commission for the Preservation of American Heritage Abroad"", ""Commission of Fine Arts"", ""Commission on InterNational Religious Freedom"", ""Commission on the Prevention of Weapons of Mass Destruction Proliferation & Terrorism"", ""Committee for Purchase from People Who Are Blind or Severely Disabled"", ""Commodity Futures Trading Commission"", ""Congressional Budget Office"", ""Consumer Financial Protection Bureau"", ""Consumer Product Safety Commission"", ""Corporation for National and Community Service"", ""Council of the Inspectors General on Integrity & Efficiency (CIGIE)"", ""Court Support and Offender Supervision Agency"", ""DC City Council"", ""DC Financial Responsibility and Management Assistance Authority"", ""DC Government, Administrative Services, OCTO"", ""DC Government, Court of Appeals"", ""DC Government, Water & Sewer Authority"", ""DC J.B. Johnson Nursing Center"", ""DC Public Service Commission"", ""DC Saint Elizabeth Hospital"", ""DC State Center for Health Statistics (SCHS)"", ""DC Superior Court"", ""Defense Nuclear Facility Safety Board"", ""Delaware River Basin Commission"", ""Denali Commission"", ""Department of Agriculture"", ""Department of Commerce"", ""Department of Defense"", ""Department of Defense Dependent Schools, Europe"", ""Department of Education"", ""Department of Energy"", ""Department of Health and Human Services"", ""Department of Homeland Security (except for FEMA and OIG)"", ""Department of Homeland Security, Animal and Plant Health Inspection Service (APHIS)"", ""Department of Homeland Security, Department Operations"", ""Department of Homeland Security, Federal Law Enforcement Training Center (FLECTC)"", ""Department of Homeland Security, Federal Protective Service (FPS)"", ""Department of Homeland Security, Intelligence and Analysis"", ""Department of Homeland Security, National Communication System"", ""Department of Homeland Security, National Protection and Programs Directorate (NPDD)"", ""Department of Homeland Security Office of Inspector General""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_082066.csv,title,deepjoin,"{""deepjoin"": 0.425973}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""Human Rights Campaign"", ""American Civil Liberties Union"", ""Freedom to Marry Action"", ""Leadership Conference on Civil Rights"", ""American Hotel & Lodging Assn"", ""American Unity Fund"", ""Chahine, Hicham S"", ""AARP"", ""AFL-CIO"", ""American Bar Assn"", ""American Federation of Govt Employees"", ""American Fedn of St/Cnty/Munic Employees"", ""American Jewish Cmte"", ""American Library Assn"", ""American Psychological Assn"", ""American Shareholders in Yukos"", ""Americans United/Separation Church/State"", ""Arc of the US"", ""Building Owners & Managers Assn"", ""Coll & Univ Prof Assn for Human Resource"", ""Colt Defense"", ""Cozen O'Connor"", ""Digital 4th"", ""Disability Rights Educ & Defense Fund"", ""Easter Seals Society"", ""English First"", ""Epilepsy Foundation of America"", ""Family Equality Council"", ""Fdtn for Individual Rights in Education"", ""Human Rights First"", ""Immigration Equality"", ""Kuykendall & Associates"", ""Lawyers Committee Civil Rights Under Law"", ""League of Women Voters of the US"", ""Log Cabin Republicans"", ""Mexican-American Legal Defense & Education Fund"", ""NAACP"", ""NALEO Educational Fund"", ""National Armored Car Assn"", ""National Council of Investigation & Security Svcs"", ""National Disability Rights Network"", ""National District Attorneys Assn"", ""National Education Assn"", ""National Farmers Union"", ""National Gay & Lesbian Task Force"", ""National Rifle Assn"", ""National Right to Work Cmte"", ""Natl Asian Pacific American Bar Assn"", ""Natl Pub Employer Labor Relations Assn""]"
wt-wdc,AJ-california-govs-2_source_Party.csv,title,target_086960.csv,title,deepjoin,"{""deepjoin"": 0.438603}",1.0000,"[""Democratic"", ""American"", ""Republican"", ""Progressive""]","[""United Steelworkers"", ""Aetna Inc"", ""Associated Builders & Contractors"", ""Bituminous Coal Operators Assn"", ""Blue Cross/Blue Shield"", ""FMR Corp"", ""National Assn of Psychiatric Health Systems"", ""Ntl Action Council for Minorities in Eng"", ""American Frozen Food Institute"", ""ESOP Assn"", ""Food Marketing Institute"", ""National Job Corps Assn"", ""Natl Coord Cmte for Mult-Employ Plans"", ""Principal Financial Group"", ""Retail Industry Leaders Assn"", ""Safeway Inc"", ""TrueBlue Inc"", ""American Soc/Pension Prof & Actuaries"", ""Council for Government Reform"", ""Home Instead Senior Care"", ""Kroger Co"", ""AFL-CIO"", ""American Institute of CPAs"", ""Big Brothers/Big Sisters of America"", ""Express Scripts"", ""MetLife Inc"", ""Teamsters Union"", ""TIAA-CREF"", ""3M Co"", ""AARP"", ""Abicalcados"", ""Adamy Valuation Advisors"", ""Agricultural Retailers Assn"", ""Air Force Sergeants Assn"", ""Alameda County, CA"", ""Amalgamated Transit Union"", ""America's Health Insurance Plans"", ""American Academy of Pediatrics"", ""American Apparel & Footwear Assn"", ""American Assn of University Women"", ""American Bakers Assn"", ""American Benefits Council"", ""American Cancer Society"", ""American Chiropractic Assn"", ""American Civil Liberties Union"", ""American Coll of Occupational/Enviro Med"", ""American Federation of Govt Employees"", ""American Fedn of St/Cnty/Munic Employees""]"
wt-wdc,AJ-california-govs-2_source_Previous_office.csv,title,target_000288.csv,title,snoopy,"{""snoopy"": 0.757904}",1.0000,"[""None"", ""1st; Lieutenant Governor of California; (1849–1851)"", ""2nd; Speaker of the California Assembly; (1850–1851)"", ""California State Assemblyman"", ""U.S. Senator from California; (1852-1857)"", ""U.S. Representative for California's At-large; (1853-1855)"", ""6th; Lieutenant Governor of California; (1860)"", ""U.S. Representative for California's At-large; (1862-1863)"", ""California State Senator"", ""9th; Lieutenant Governor of California; (1849–1851)"", ""Acting; Lieutenant Governor of California"", ""Major General; Union Army"", ""20th; Mayor of San Francisco; (1883-1887)"", ""17th; Lieutenant Governor of California"", ""U.S. Representative for California's 1st; (1885-1887)"", ""U.S. Representative for California's 2nd; (1883-1885)"", ""29th; Mayor of Oakland; (1893-1895)"", ""U.S. Representative for California's 1st; (1903-1906)"", ""27th; Lieutenant Governor of California; (1916–1917)"", ""21st; California State Treasurer; (1915-1923)"", ""29th; Lieutenant Governor of California; (1919–1927)"", ""30th; Mayor of San Francisco; (1912-1931)"", ""31st; Lieutenant Governor of California; (1931–1934)"", ""20th; Attorney General of California; (1939–1943)"", ""35th; Lieutenant Governor of California; (1947–1953)"", ""23rd; Attorney General of California; (1951–1959)"", ""24th; Secretary of State of California; (1971–1975)"", ""27th; Attorney General of California; (1979–1983)"", ""U.S. Senator from California; (1983-1991)"", ""44th; Lieutenant Governor of California; (1995-1999)"", ""31st; Attorney General of California; (2007-2011); 34th Governor of California; (1975-1983)""]","[""NIMH, NICHD, Autism Speaks, the CAN Foundation, and the TSA"", ""None"", ""NIMH"", ""ARC"", ""AGRE, CAN Foundation, the SLO Advocacy and Exchange, Autism Speaks"", ""NIMH, Robert A. Silver Foundation, NINDS"", ""MRC and the Nancy Lurie-Marks Family Foundation"", ""Beatrice and Samuel A. Seaver Foundation and NIMH"", ""SNSF and the University of Zurich"", ""NIMH, NICHD, NEI, FRAXA Foundation, and Simons Foundation"", ""NIH, Lennon Family Foundation, NARSAD and CIHR"", ""NIEHS, EPA, MIND"", ""NIMH, CAN Foundation, Burroughs Wellcome"", ""NIA, NIMH and HHMI"", ""MCHB, the Irving B Harris Foundation, the Autism Consortium, NIMH, NIDCD, and Autism Speaks"", ""NINDS, IRSF, Simons Foundation and HHMI"", ""NIDA, NINDS, The Kane Family Foundation, The Dana Foundation, Autism Speaks, The Angel Williamson Imaging Center, APA"", ""NINDS, Hearst Fund, TS Alliance, Manton Foundation, Children’s Hospital Boston MRDDRC, and the LLS"", ""NSERC and Canada Council for the Arts"", ""Janssen and Clinical Research Center for Mental Health (Belgium)"", ""Hilibrand Foundation and NIGMS"", ""NICHD and NIMH"", ""SafeMinds, ARI and CAN"", ""BRT"", ""NIEHS, EPA, CAN, Peter Emch Foundation, Ted Lindsey Foundation, M.I.N.D. Institute, and the Johnson family"", ""NIMH, National Parkinson Foundation, Inc., Autism Tissue Program and NICHD"", ""NINDS, NICHD, IRSF, the Simons Foundation, Autism Speaks and HHMI"", ""Wellcome Trust"", ""NAAR, HHSF, OMHF, Korczak Foundation for Autism Research and the Gettner Research Fund"", ""NIEHS, EPA, MIND and NINDS"", ""Centers for Excellence for Autism and Other Developmental Disabilities, CDC and NCRR"", ""NCI, NIEHS, Czech Ministry of Environment, EPA, the US Agency for International Development, and the Commission of the European Community"", ""CDC, NIAID, NHLBI and NINDS"", ""Ministry of Science Education and Sports of the Republic of Croatia"", ""NLM Family Foundation"", ""Hebrew University, the Israel Academy of Sciences and Humanities, the NIPI and Phillip Morris USA and Phillip Morris International."", ""ATN and Autism Speaks"", ""Jonty Foundation and the ARI"", ""NICHD and CAN"", ""CAN, Finnish Cultural Foundation, Aili and Paul Pennanen and Piippa-Stiina Immonen Grants, Center of Excellence of the Academy of Finland, and the Pa¨ivikki and Sakari Sohlberg Foundation."", ""Autism Speaks, CAN, NIMH, FIC and the SMRI"", ""Italian Ministry for University, NAAR, the Cure Autism Now and the Fondation Jerome Lejeune"", ""NCRR, NIMH, Autism Speaks"", ""NIMH, NICHD"", ""Genome Canada/OGI, CIHR, the MCMM, the CIFAR, Autism Speaks, the MCH Foundation, SickKids Foundation, and the NGFN, NARSAD, the NWO, the KNAW, the AHFMR"", ""University of Hong Kong"", ""NAAR, Autism Speaks"", ""Pasteur Institute, INSERM, Assistance Publique-Hôpitaux de Paris, Fondation France Télécom, CAN, Fondation de France, Fondation biomédicale de la Mairie de Paris, Fondation pour la Recherche Médicale, Fondation NRJ and the SMRC"", ""SNF Grant, Grants of the Swiss Federal Institute of Technology"", ""NIMH and NICHD"", ""NINDS and NIDCD"", ""MRC (UK)"", ""NIMH, NIDCD, NICHD, NIEHS, NINDS, NAAR and Autism Speaks"", ""USEPA, NIEHS, NICHD, NIGMS, ETH Zurich, and SNSF"", ""NIDCD, NINDS, The Commonwealth of Pennsylvania, The Nancy Lurie Marks Family Foundation, The Christina and Jeffery Lurie Family Foundation, Autism Speaks and CIHR"", ""NHMRC (Australia)"", ""Autism Speaks"", ""NIMH, gifts from Ginger and Ted Jenkins and Ruben Mettler, a McKnight Foundation Neuroscience of Brain Disorder Award, CAN, and SMRI"", ""NIMH, UCSF MSTP and Genentech Sandler Family Foundation, the USIDNET and Jeffrey Modell Diagnostic Centers for Primary Immunodeficiency, and the HHMI"", ""The University Hospital Leuven and Flanders Fund for Scientific Research"", ""NINDS, NIAMS, Theta Biomedical Consulting and Development Co, Inc"", ""NINDS, NIAMS, the Mastocytosis Society and Theta Biomedical Consulting and Development"", ""Martin A. and Emily L. Fisher fellowship, NINDS and Heffer Family Foundation."", ""NINDS, NCRR, Empire Research Fellowship and the Albert Einstein College of Medicine""]"
